X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
297.2539041245628,5.39125535281282,296.9154461133804,5.9998983968273905,297.08735461998054,6.643199744577927,297.0886791212923,7.1116182037752935
299.12512167264447,5.47365114419766,298.7866745537426,6.086146313699047,298.9585852387989,6.730218086546955,298.9599228108472,7.203259096328509
300.9963392207262,5.556046935582501,300.65788992336826,6.167771679986515,300.8298202145294,6.818777278710712,300.83116867885826,7.295670413979067
302.8675567688079,5.638442726967341,302.52912707755485,6.25710129724763,302.7010660825405,6.911188596361271,302.70241454686936,7.38808173162964
304.7387764953457,5.7216089434495245,304.40037512402205,6.350283039995574,304.5723054151832,7.001288638719757,304.5736560579682,7.478952199085484
306.61000493570793,5.807856860321195,306.2716122782087,6.439612657256674,306.44355781856257,7.096011231662416,306.44490410443535,7.572133941833428
308.4812290191579,5.892563926998122,308.14285378930754,6.530483124712518,308.31480586502977,7.189192974410361,308.31615432935865,7.66608610967873
310.352455281064,5.9780414187724205,310.0140953004064,6.621353592168376,310.1860604468652,7.2846859924503775,310.18741544656245,7.7638904030108336
312.22368807833845,6.065830185838806,311.8853302761369,6.7099127843321185,312.0573193856129,7.381719860685138,312.0586743853101,7.860924271245594
314.09491434024454,6.151307677613104,313.7565696087796,6.80001282669059,313.9285805028167,7.4795241540172555,313.9299311456017,7.957187714382982
315.9661580297995,6.24294857016632,315.6278285475273,6.897046694925351,315.7998481553888,7.57963972264146,315.8011944412616,8.055762432812472
317.837412611635,6.3384415882063365,317.4990918431872,6.99562141335484,317.6711114510487,7.678214441070949,317.6724577369215,8.154337151241954
319.70866719347043,6.433934606246368,319.3703486034788,7.0918848564922286,319.5423856389891,7.780641284987254,319.5437362817741,8.258304845352995
321.57991741839373,6.5278867740916695,321.2416097206826,7.189689149824346,321.4136663622979,7.885379404195646,321.41501700508286,8.363042964561387
323.45117635714143,6.62492064232643,323.11287083788636,7.287493443156464,323.28493401487,7.985494972819879,323.28627812228666,8.460847257893512
325.3224244036086,6.71810238507436,324.98413413354626,7.386068161585953,325.1562016674421,8.085610541444083,325.15754577485876,8.560962826517716
327.193676806988,6.812824978017019,326.85539089383786,7.482331604723342,327.0274671415581,8.184955684970923,327.0288083443666,8.659280736581408
329.064942281104,6.912170121543866,328.7266570941059,7.581933556615965,328.898750769475,8.29072103764247,328.90005566468176,8.752205670963562
330.9362055767639,7.010744839973356,330.5979203897658,7.680508275045469,330.7700285881756,8.394431923387721,330.7373058537945,8.852476046316944
332.8074623370554,7.107008283110744,332.46917497160126,7.776001293085486,332.6413049545721,8.497629192401384,332.5916088520656,8.968257286109086
334.6787103835226,7.200190025858674,334.3404578733661,7.881509837391249,334.51258567788085,8.602367311609775,334.5139276068414,9.076949171586072
336.54997150072643,7.297994319190792,336.2117313351545,7.983679872941764,336.38384897354075,8.700942030039272,336.3851756533086,9.170130914333996
338.4212449625148,7.400164354741307,338.0829880954461,8.079943316079166,338.25512897069746,8.805423340881866,338.25645855507344,9.275639458639759
340.29250462741453,7.4974550313418575,339.9542688187548,8.184681435287551,340.1264191339826,8.913499968845521,340.12774145683824,9.381148002945523
342.1637613877061,7.593718474479246,341.8255495420636,8.289419554495943,341.9977085711157,9.021319788443371,341.99902000169084,9.485115697056557
344.03502686182213,7.693063618006093,343.69683026537234,8.394157673704349,343.8689820329041,9.123489823993879,343.8703225095606,9.597558067238595
345.90630322821863,7.796260887019756,345.56811098868104,8.498895792912748,345.7402721961893,9.231566451957534,345.7416235651263,9.709486820689058
